Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
14-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,208,45,0,0,163,160,0,160,160,45,5,0,107,3,200,0,200,200,0,60,0,64,76,85,0,85,85,15,0,70,0
15-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,208,45,0,0,163,160,0,160,160,45,5,0,108,2,185,0,185,185,0,20,0,64,101,75,0,75,75,10,0,65,0
16-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,204,45,0,0,159,160,0,160,160,46,5,0,106,3,180,0,180,180,0,66,0,64,50,80,0,80,80,15,0,65,0
17-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,204,45,0,0,159,447,287,160,158,46,5,0,104,3,210,0,210,210,0,66,0,64,80,85,0,85,85,15,0,70,0
18-Aug-22,70,70,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,227,47,180,0,204,45,0,0,159,403,243,160,160,44,5,0,107,4,220,0,220,220,0,66,0,65,89,85,0,85,85,15,0,70,0
19-Aug-22,50,50,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,218,38,180,0,195,45,0,0,150,215,55,160,157,45,5,0,107,0,210,0,210,210,0,76,0,64,70,85,0,85,85,15,0,70,0
20-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,210,30,180,0,209,45,0,0,164,193,33,160,135,22,5,0,108,0,360,150,210,360,0,0,0,64,296,85,0,85,85,15,0,70,0
21-Aug-22,0,0,0,477,20,0,0,400,57,30,0,0,5,5,0,0,0,210,30,180,0,205,45,0,0,160,218,58,160,160,45,7,0,108,0,290,80,210,290,0,0,0,64,226,80,0,80,80,15,0,65,0
22-Aug-22,0,0,0,318,20,0,0,235,63,30,0,0,5,5,0,0,0,210,30,180,0,204,45,0,0,159,608,448,160,157,45,5,0,104,3,220,0,220,220,0,0,0,63,157,80,0,80,80,15,0,65,0
23-Aug-22,0,0,0,318,20,0,0,235,63,30,0,0,5,5,0,0,0,210,0,210,0,206,45,0,0,161,161,121,40,161,45,5,0,108,3,230,0,230,230,0,0,0,64,166,75,0,75,75,15,0,60,0
24-Aug-22,0,0,0,318,20,0,0,235,63,30,0,0,5,5,0,0,0,230,20,210,0,206,45,0,0,161,0,0,0,208,45,52,0,108,3,590,100,490,590,0,0,0,64,526,75,0,75,75,15,0,60,0
25-Aug-22,0,0,0,318,20,0,0,235,63,30,0,0,5,5,0,0,0,230,20,210,0,203,45,0,0,158,0,0,0,185,71,5,0,108,1,494,0,494,494,0,0,0,64,430,75,0,75,75,15,0,60,0
26-Aug-22,40,40,0,318,20,0,0,235,63,30,0,0,5,5,0,0,0,250,40,210,0,203,45,0,0,158,485,485,0,184,70,5,0,107,2,484,0,484,484,0,0,0,63,421,80,0,80,80,15,0,65,0
27-Aug-22,10,10,0,307,20,0,0,235,52,30,0,0,5,5,0,0,0,256,46,210,0,210,45,0,0,165,149,149,0,184,70,5,0,108,1,502,0,502,502,0,0,0,64,438,85,0,85,85,10,0,75,0
28-Aug-22,75,75,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,256,46,210,0,205,45,0,0,160,312,312,0,185,70,5,0,107,3,1326,0,1326,1326,0,0,0,63,1263,85,0,85,85,15,0,70,0
29-Aug-22,35,35,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,256,46,210,0,205,45,0,0,160,151,151,0,186,71,5,0,108,2,832,0,832,832,0,0,0,64,768,85,0,85,85,15,0,70,0
30-Aug-22,0,0,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,256,46,210,0,201,45,0,0,156,127,127,0,185,70,5,0,108,2,1805,0,1805,1805,0,0,0,64,1741,45,0,45,45,10,0,35,0
31-Aug-22,0,0,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,256,46,210,0,201,45,0,0,156,36,36,0,186,70,5,0,108,3,1830,0,1830,1830,0,0,0,63,1767,35,0,35,35,10,0,25,0
01-Sep-22,35,35,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,256,46,210,0,205,45,0,0,160,60,60,0,176,61,5,0,108,2,430,0,430,430,0,0,0,63,367,40,10,30,40,10,0,30,0
02-Sep-22,25,25,0,315,20,0,0,235,60,30,0,0,5,5,0,0,0,1128,918,210,0,202,45,0,0,157,290,290,0,174,58,5,0,108,3,669,110,559,669,0,0,0,63,606,25,5,20,25,5,0,20,0
03-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,223,193,30,0,200,45,0,0,155,64,64,0,180,65,5,0,107,3,550,0,550,550,0,0,0,63,487,25,5,20,25,5,0,20,0
04-Sep-22,0,0,0,80,20,,,,60,30,0,0,5,5,0,0,0,133,133,0,0,203,45,0,0,158,30,30,0,180,65,5,0,108,2,602,0,602,602,0,0,0,64,538,25,0,25,25,5,0,20,0
05-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,86,86,0,0,203,45,0,0,158,0,0,0,150,35,5,0,108,2,830,0,830,830,0,0,0,63,767,25,0,25,25,5,0,20,0
06-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,23,23,0,0,203,45,0,0,158,0,0,0,139,23,5,0,108,3,907,0,907,907,0,0,0,63,844,20,0,20,20,15,0,5,0
07-Sep-22,50,50,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,23,23,0,0,203,45,0,0,158,0,0,0,208,75,23,0,108,2,1310,0,1310,1310,0,0,0,63,1247,25,0,25,25,10,0,15,0
08-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,23,23,0,0,207,45,0,0,162,0,0,0,150,37,5,0,108,0,1192,0,1192,1192,0,0,0,63,1129,25,0,25,25,10,0,15,0
09-Sep-22,0,0,0,80,0,0,0,20,60,30,0,0,5,5,0,0,0,40,40,0,0,204,45,0,0,159,0,0,0,185,72,5,0,108,0,1256,0,1256,1256,0,0,0,63,1193,25,0,25,25,10,0,15,0
10-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,66,66,0,0,204,45,0,0,159,0,0,0,139,23,5,0,108,3,1309,0,1309,1309,0,0,0,63,1246,50,20,30,50,10,0,40,0
11-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,185,70,5,0,108,2,1180,0,1180,1180,0,0,0,64,1116,35,10,25,35,10,0,25,0
12-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,174,59,5,0,108,2,1124,0,1124,1124,0,0,0,64,1060,25,0,25,25,10,0,15,0
13-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,208,93,5,0,108,2,1172,0,1172,1172,0,0,0,64,1108,25,0,25,25,10,0,15,0
14-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,174,52,11,0,108,3,1180,0,1180,1180,0,0,0,64,1116,25,0,25,25,10,0,15,0
15-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,162,42,11,0,108,1,1195,0,1195,1195,0,0,0,64,1131,25,0,25,25,10,0,15,0
16-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,185,64,11,0,107,3,1210,0,1210,1210,0,0,0,63,1147,25,0,25,25,10,0,15,0
17-Sep-22,80,80,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,273,273,0,0,204,45,0,0,159,0,0,0,197,65,23,0,106,3,1188,0,1188,1188,0,0,0,63,1125,30,5,25,30,10,0,20,0
18-Sep-22,40,40,,80,20,0,0,0,60,30,0,0,5,5,0,0,0,65,65,0,0,204,45,0,0,159,0,0,0,150,64,23,0,60,3,1160,0,1160,1160,0,0,0,55,1105,20,0,20,20,5,0,15,0
19-Sep-22,0,0,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,42,42,0,0,204,45,0,0,159,0,0,0,174,62,23,0,87,2,1125,0,1125,1125,0,0,0,58,1067,25,0,25,25,10,0,15,0
20-Sep-22,115,115,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,135,135,0,0,204,45,0,0,159,0,0,0,127,12,5,0,107,3,1160,0,1160,1160,0,195,0,63,902,25,0,25,25,10,0,15,0
21-Sep-22,95,95,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,65,65,0,0,204,45,0,0,159,0,0,0,231,75,46,0,108,2,1732,0,1732,1732,0,273,0,63,1396,25,0,25,25,10,0,15,0
22-Sep-22,95,95,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,150,35,5,0,107,3,1750,0,1750,1750,317,0,0,63,1370,25,0,25,25,10,0,15,0
23-Sep-22,90,90,0,80,20,0,0,0,60,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,208,74,23,0,108,3,1004,0,1004,1004,0,317,0,63,624,22,0,22,22,7,0,15,0
24-Sep-22,80,80,0,55,20,0,0,0,35,30,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,185,53,23,0,108,1,100,0,100,886,0,283,0,63,540,25,0,25,25,10,0,15,0
25-Sep-22,80,80,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,185,58,23,0,104,0,150,0,150,639,0,263,0,63,313,22,0,22,22,7,0,15,0
26-Sep-22,120,120,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,150,42,5,0,102,1,0,0,0,422,0,261,0,63,98,25,0,25,25,10,0,15,0
27-Sep-22,100,100,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,150,37,5,0,108,0,0,0,0,424,0,241,0,64,119,22,0,22,22,7,0,15,0
28-Sep-22,90,90,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,150,35,5,0,107,3,100,0,100,382,155,0,0,64,163,25,0,25,25,10,0,15,0
29-Sep-22,95,95,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,266,266,0,150,35,5,0,108,2,1574,0,1574,306,0,79,0,64,163,22,0,22,22,7,0,15,0
30-Sep-22,85,85,0,55,20,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,186,186,0,151,35,5,0,108,3,877,0,877,453,0,86,0,64,303,25,0,25,25,10,0,15,0
01-Oct-22,110,110,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,34,34,0,127,36,5,0,85,1,892,0,892,607,0,90,0,64,453,21,0,21,21,6,0,15,0
02-Oct-22,90,90,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,139,28,5,0,106,0,805,0,805,805,0,125,0,64,616,21,0,21,21,6,0,15,0
03-Oct-22,80,80,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,139,27,5,0,107,0,550,0,550,833,0,153,0,64,616,25,0,25,25,10,0,15,0
04-Oct-22,60,60,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,194,79,5,0,107,3,100,0,100,804,0,272,0,64,468,25,0,25,25,10,0,15,0
05-Oct-22,50,50,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,0,0,0,139,23,5,0,108,3,0,0,0,705,0,299,0,64,342,25,0,25,25,10,0,15,0
06-Oct-22,75,75,0,50,15,0,0,0,35,10,0,0,5,5,0,0,0,65,65,0,0,204,45,0,0,159,108,108,0,143,30,5,0,107,1,0,0,0,424,0,125,0,64,235,25,0,25,25,10,0,15,0
07-Oct-22,95,95,0,50,15,0,0,0,35,26,16,0,3,3,0,0,0,196,196,0,0,196,37,0,0,159,203,203,0,145,30,5,0,107,3,0,0,0,423,0,125,0,63,235,139,114,25,139,10,0,129,0
08-Oct-22,55,55,0,53,15,0,0,0,38,26,16,0,3,3,0,0,0,161,161,0,0,196,37,0,0,159,87,87,0,145,30,5,0,108,2,0,0,0,565,0,250,0,63,252,125,102,23,125,10,0,115,0
09-Oct-22,55,55,0,53,15,0,0,0,38,49,10,0,3,3,0,0,0,300,300,0,0,196,37,0,0,159,14,14,0,188,72,5,0,108,3,0,0,0,565,0,250,0,64,251,112,87,25,112,10,0,102,0
10-Oct-22,265,265,0,53,15,0,0,0,38,119,109,0,3,3,0,0,0,485,485,0,0,196,37,0,0,159,539,539,0,145,30,5,0,108,2,224,0,224,366,0,75,0,64,227,107,80,27,107,10,0,97,0
11-Oct-22,185,185,0,53,15,0,0,0,38,72,62,0,3,3,0,0,0,219,219,0,0,196,37,0,0,159,146,146,0,146,30,5,0,108,3,354,0,354,636,0,231,0,63,342,102,77,25,102,10,0,92,0
12-Oct-22,240,240,0,55,15,0,0,0,40,26,16,0,3,3,0,0,0,80,80,0,0,196,37,0,0,159,100,100,0,146,30,5,0,108,3,749,0,749,749,0,231,0,64,454,96,70,26,96,10,0,86,0
13-Oct-22,210,210,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,138,138,0,0,196,37,0,0,159,145,145,0,145,30,5,0,108,2,593,0,593,734,0,243,0,64,427,96,70,26,96,10,0,86,0
14-Oct-22,190,190,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,80,80,0,0,196,37,0,0,159,71,71,0,164,49,5,0,108,2,1042,0,1042,1042,0,361,0,64,617,91,65,26,91,10,0,81,0
15-Oct-22,190,190,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,46,46,0,0,196,37,0,0,159,0,0,0,139,24,5,0,108,2,1311,0,1311,1311,0,417,0,63,831,86,60,26,86,10,0,76,0
16-Oct-22,160,160,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,46,46,0,0,196,37,0,0,159,44,44,0,160,45,5,0,108,2,1058,0,1058,1199,0,344,0,64,791,72,46,26,72,10,0,62,0
17-Oct-22,150,150,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,80,80,0,0,196,37,0,0,159,0,0,0,150,36,5,0,108,1,1023,0,1023,1165,0,309,0,64,792,72,46,26,72,10,0,62,0
18-Oct-22,130,130,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,65,65,0,0,196,37,0,0,159,0,0,0,150,37,5,0,108,0,1286,0,1286,1286,0,314,0,64,908,70,46,24,70,10,0,60,0
19-Oct-22,130,130,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,46,46,0,0,196,37,0,0,159,30,30,0,146,33,5,0,108,0,1326,0,1326,1468,0,318,0,64,1086,70,46,24,70,10,0,60,0
20-Oct-22,140,140,0,53,15,0,0,0,38,10,10,0,3,3,0,0,0,115,115,0,0,196,37,0,0,159,110,110,0,145,29,5,0,108,3,1088,0,1088,1229,0,330,0,63,836,80,56,24,80,10,0,70,0
21-Oct-22,100,100,0,53,15,0,0,0,38,72,62,0,3,3,0,0,0,265,265,0,0,196,37,0,0,159,208,208,0,139,23,5,0,108,3,1011,0,1011,1152,0,330,0,64,758,124,100,24,124,10,0,114,0
22-Oct-22,120,120,0,53,15,0,0,0,38,60,50,0,3,3,0,0,0,149,149,0,0,196,37,0,0,159,0,0,0,150,34,5,0,108,3,1123,0,1123,1265,0,330,0,64,871,112,88,24,112,10,0,102,0
23-Oct-22,60,60,0,53,15,0,0,0,38,49,39,0,3,3,0,0,0,34,34,0,0,196,37,0,0,159,0,0,0,150,34,5,0,108,3,533,0,533,675,0,330,0,63,282,102,78,24,102,10,0,92,0
24-Oct-22,60,60,0,53,15,0,0,0,38,37,27,0,3,3,0,0,0,0,0,0,0,196,37,0,0,159,0,0,0,150,37,5,0,108,0,556,0,556,556,0,318,0,64,174,81,55,26,81,10,0,71,0
25-Oct-22,60,60,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,0,0,0,0,196,37,0,0,159,0,0,0,174,61,5,0,108,0,521,0,521,521,0,318,0,63,140,63,37,26,63,10,0,53,0
26-Oct-22,50,50,0,48,10,0,0,0,38,10,0,0,3,3,0,0,0,0,0,0,0,196,37,0,0,159,0,0,0,174,61,5,,108,0,489,0,489,489,0,367,0,63,59,26,0,26,26,10,0,16,0
27-Oct-22,50,50,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,0,0,0,,196,37,0,0,159,0,0,0,208,92,5,,108,3,506,0,506,506,0,367,0,63,76,23,0,23,23,10,0,13,0
28-Oct-22,150,150,0,53,15,0,0,0,38,26,16,0,3,3,0,0,0,196,196,0,,196,37,0,0,159,139,139,0,139,25,5,0,108,1,578,0,578,578,367,0,0,64,147,26,0,26,26,10,0,16,0
29-Oct-22,110,110,0,57,15,0,0,0,42,26,16,0,3,3,0,0,0,46,46,0,0,196,37,0,0,159,0,0,0,116,32,5,0,76,3,607,0,607,607,0,367,0,63,177,26,0,26,26,10,0,16,0
30-Oct-22,80,80,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,0,0,0,0,196,37,0,0,159,0,0,0,139,26,5,0,105,3,996,0,996,431,0,367,0,64,0,26,0,26,26,10,0,16,0
31-Oct-22,50,50,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,0,0,0,,196,37,0,0,159,0,0,0,150,36,5,0,106,3,1145,0,1145,580,0,367,0,64,149,23,0,23,23,10,0,13,0
01-Nov-22,50,50,0,53,15,0,0,0,38,66,56,0,3,3,0,0,0,967,967,0,0,192,33,0,0,159,150,150,0,150,34,5,0,108,3,1211,0,1211,929,0,241,0,64,624,70,25,45,70,8,0,62,0
02-Nov-22,280,280,0,53,15,0,0,0,38,214,204,0,3,3,0,0,0,1997,1997,0,0,192,33,0,0,159,1180,1180,0,150,34,5,0,108,3,1058,0,1058,1058,0,121,0,64,873,155,120,35,155,6,0,149,0
03-Nov-22,190,190,0,53,15,0,0,0,38,327,317,0,3,3,0,0,0,391,391,0,0,292,33,0,100,159,811,811,0,198,24,5,58,108,3,560,0,560,560,0,121,0,64,375,133,100,33,133,8,0,125,0
04-Nov-22,650,650,0,53,15,0,0,0,38,211,201,0,3,3,0,0,0,1310,1310,0,0,292,33,0,100,159,642,642,0,260,27,5,118,108,2,963,963,0,963,0,0,389,54,520,125,92,33,125,6,0,119,0
05-Nov-22,650,650,0,53,15,0,0,0,38,177,167,0,3,3,0,0,0,373,373,0,0,292,33,0,100,159,400,400,0,261,32,0,118,108,3,201,201,0,483,0,0,419,64,0,120,92,28,120,10,0,110,0
06-Nov-22,550,550,0,53,15,0,0,0,38,299,289,0,3,3,0,0,0,292,292,0,0,292,33,0,100,159,310,310,0,715,36,0,569,107,3,0,0,0,282,0,0,218,64,0,110,82,28,110,8,0,102,
07-Nov-22,450,450,0,53,15,0,0,0,38,38,28,0,3,3,0,0,0,165,165,0,0,292,33,0,100,159,42,42,0,713,36,0,569,107,1,0,0,0,282,0,0,218,64,0,110,82,28,110,8,0,102,0
08-Nov-22,330,330,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,84,84,0,0,292,33,0,100,159,33,33,0,716,36,0,569,108,3,0,0,0,282,0,0,218,64,0,100,72,28,100,8,0,92,0
09-Nov-22,280,280,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,141,141,0,0,292,33,0,100,159,219,219,0,705,26,0,569,107,3,0,0,0,282,0,0,218,64,0,80,55,25,80,9,0,71,0
10-Nov-22,95,95,0,53,15,0,0,0,38,10,0,0,3,3,0,0,0,118,118,0,0,292,33,0,100,159,0,0,0,752,50,22,569,108,3,70,70,0,64,0,0,0,64,0,80,55,25,80,9,0,71,0
11-Nov-22,290,290,0,53,15,0,0,0,38,200,190,0,3,3,0,0,0,558,558,0,0,292,33,0,100,159,330,330,0,700,23,0,569,105,3,373,373,0,373,0,0,309,64,0,130,105,25,130,5,0,125,0
12-Nov-22,580,580,0,53,15,0,0,0,38,269,259,0,3,3,0,0,0,710,710,0,0,710,33,0,518,159,1510,1510,0,700,20,0,569,108,3,8022,8022,0,10261,0,0,8148,63,2050,145,120,25,145,8,0,137,0
13-Nov-22,670,670,0,53,15,0,0,0,38,211,201,0,3,3,0,0,0,756,756,0,0,710,33,0,518,159,2187,2187,0,1180,24,0,1046,108,2,350,350,0,1551,0,0,737,64,750,230,195,35,230,0,0,230,0
14-Nov-22,1920,1920,0,48,10,0,0,0,38,408,398,0,3,3,0,0,0,525,525,0,0,710,33,0,518,159,2131,2131,0,950,36,0,804,108,2,100,100,0,64,0,0,0,64,0,280,245,35,280,6,0,274,0
15-Nov-22,2540,2540,0,53,15,0,0,0,38,211,201,0,3,3,0,0,0,513,513,0,0,710,33,0,518,159,1003,1003,0,945,31,0,804,108,2,0,0,0,211,0,0,0,64,147,235,200,35,235,5,0,230,0
16-Nov-22,1420,1420,0,53,15,0,0,0,38,130,120,0,3,3,0,0,0,305,305,0,0,710,33,0,518,159,533,533,0,950,36,0,804,108,2,70,70,0,64,0,0,0,64,0,185,150,35,185,5,0,180,0
17-Nov-22,945,790,155,53,15,0,0,0,38,10,0,0,3,3,0,0,0,108,108,0,0,710,33,0,518,159,360,360,0,950,35,0,804,108,3,81,81,0,64,0,0,0,64,0,112,87,25,112,10,0,102,0
18-Nov-22,875,730,145,48,10,0,0,0,38,10,0,0,3,3,0,0,0,270,270,0,0,710,33,,518,159,313,313,0,950,35,0,804,108,3,80,80,0,64,0,0,0,64,0,46,46,0,46,10,0,36,0
19-Nov-22,695,560,135,53,15,0,0,0,38,10,0,0,3,3,0,0,0,189,189,0,0,710,33,0,518,159,256,256,0,950,38,0,804,107,1,80,80,0,64,0,0,0,64,0,26,26,0,26,10,0,16,0
20-Nov-22,525,390,135,53,15,0,0,0,38,10,0,0,3,3,0,0,0,166,166,0,0,710,33,0,518,159,267,267,0,950,36,0,804,108,2,80,80,0,74,0,10,0,64,0,16,16,0,16,10,0,6,0
21-Nov-22,400,285,115,53,15,0,0,0,38,10,0,0,3,3,0,0,0,166,166,0,0,710,33,0,518,159,163,163,0,950,36,0,804,108,2,250,0,250,239,0,174,0,65,0,10,10,0,10,10,0,0,0
22-Nov-22,365,260,105,53,15,0,0,0,38,10,0,0,3,3,0,0,0,46,46,0,0,292,33,0,100,159,111,111,0,250,32,0,108,107,3,682,0,682,317,0,253,0,64,0,10,10,0,10,10,0,0,0
23-Nov-22,340,240,100,53,15,0,0,0,38,194,184,0,3,3,0,0,0,192,192,0,0,192,33,0,0,159,58,58,0,139,28,0,0,108,3,787,0,787,429,0,365,0,64,0,20,20,0,20,10,0,10,0
24-Nov-22,450,315,135,53,15,0,0,0,38,257,247,0,3,3,0,0,0,227,227,0,0,192,33,0,0,159,139,139,0,139,28,0,0,108,3,440,0,440,560,0,495,0,65,0,30,30,0,30,8,0,22,0
25-Nov-22,450,315,135,53,15,0,0,0,38,119,49,60,3,3,0,0,0,168,168,0,0,192,33,0,0,159,140,140,0,140,29,0,0,108,3,813,0,813,440,0,375,0,65,0,20,20,0,20,10,0,10,0
26-Nov-22,620,375,245,53,15,0,0,0,38,186,36,140,3,3,0,0,0,102,102,0,0,192,33,0,0,159,105,105,0,140,31,0,0,108,1,575,0,575,451,0,386,0,65,0,15,15,0,15,9,0,6,0
27-Nov-22,790,455,335,53,15,0,0,0,38,160,30,120,3,3,0,0,0,102,102,0,0,192,33,0,0,159,104,104,0,150,39,0,0,108,3,459,0,459,459,0,394,0,65,0,10,10,0,10,10,0,0,0
28-Nov-22,810,405,405,53,15,0,0,0,38,126,26,90,3,3,0,0,0,96,96,0,0,192,33,0,0,159,92,92,0,150,40,0,0,108,2,501,0,501,501,0,436,0,65,,10,10,0,10,10,0,0,0
29-Nov-22,740,265,475,53,15,0,0,0,38,96,26,60,3,3,0,0,0,96,96,0,0,192,33,0,0,159,92,92,0,150,39,0,0,108,3,1372,0,1372,501,0,436,0,65,0,10,10,0,10,10,0,0,0
30-Nov-22,630,130,500,53,15,0,0,0,38,72,10,52,3,3,0,0,0,56,56,0,0,192,33,0,0,159,69,69,0,150,39,0,0,108,3,1358,0,1358,487,0,422,0,65,0,10,10,0,10,10,0,0,0
01-Dec-22,580,70,510,308,15,0,0,255,38,72,10,52,9,9,0,0,0,187,187,0,0,187,28,0,0,159,249,45,204,150,40,0,0,108,2,1409,0,1409,487,0,422,0,65,0,3,3,0,15,15,0,0,0
02-Dec-22,620,90,530,308,15,0,0,255,38,56,5,41,9,9,0,0,0,93,93,0,0,187,28,0,0,159,289,85,204,150,39,0,0,108,3,1614,0,1614,487,0,422,0,65,0,3,3,0,15,15,0,0,0
03-Dec-22,625,90,535,457,15,0,0,404,38,46,0,36,9,9,0,0,0,93,93,0,0,187,28,0,0,159,405,60,345,150,39,0,0,108,3,2037,0,2037,487,0,422,0,65,0,3,3,0,15,15,0,0,0
04-Dec-22,625,90,535,457,15,0,0,404,38,36,0,26,9,9,0,0,0,83,83,0,0,187,28,0,0,159,476,106,370,140,29,0,0,108,3,1591,0,1591,464,0,179,0,65,220,3,0,3,15,15,0,0,0
05-Dec-22,625,90,535,457,15,0,0,404,38,36,0,26,9,9,0,0,0,71,71,0,0,187,28,0,0,159,534,164,370,140,30,0,0,108,2,1319,0,1319,1319,0,179,0,65,1075,0,0,0,15,15,0,0,0
06-Dec-22,615,80,535,457,15,0,0,404,38,26,0,16,9,9,0,0,0,71,71,0,0,187,28,0,0,159,509,139,370,140,29,0,0,108,3,200,119,81,181,0,116,0,65,0,0,0,0,15,15,0,0,0
